,songid,week_position,year,performer,song,spotify_genre,spotify_track_id,spotify_track_preview_url,spotify_track_album,spotify_track_explicit,spotify_track_duration_ms,spotify_track_popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
77,7 YearsLukas Graham,2,2016,Lukas Graham,7 Years,"['danish pop', 'pop', 'scandipop']",5kqIPrATaCc2LqxVWzQGbk,https://p.scdn.co/mp3-preview/3261944a4e12e2c7bee9266b1b14558e71a97964?cid=b8d3901151d34489a160e3cf0ab1fa94,Lukas Graham,False,237300.0,81.0,0.765,0.473,10.0,-5.829,True,0.0514,0.287,0.0,0.391,0.34,119.992,4.0
79,8Billie Eilish,79,2019,Billie Eilish,8,"['electropop', 'pop']",6X29iaaazwho3ab7GNue5r,,WHEN WE ALL FALL ASLEE,False,173201.0,80.0,0.735,0.235,3.0,-13.239,True,0.315,0.698,0.00604,0.107,0.462,62.446000000000005,4.0
80,8 Out Of 10Drake,21,2018,Drake,8 Out Of 10,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",0zqy3ss4CwD6u4QPksS0nI,,Scorpion,True,195720.0,66.0,0.529,0.69,2.0,-7.87,True,0.74,0.161,0.0,0.498,0.311,170.54,4.0
81,80s MercedesMaren Morris,74,2016,Maren Morris,80s Mercedes,"['contemporary country', 'pop', 'texas country']",58spuRyMUsjKHQHEGwLC99,https://p.scdn.co/mp3-preview/5a1c0886edc7a2b25a3abd41ff5bb4aba6ad6098?cid=b8d3901151d34489a160e3cf0ab1fa94,HERO (Deluxe Edition),False,211767.0,63.0,0.485,0.8340000000000001,9.0,-5.412999999999999,True,0.0715,0.0665,0.0,0.28,0.659,90.93299999999999,4.0
82,9Drake,45,2016,Drake,9,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",1C7KSXR2GVxknex6I4ANco,,Views,True,255786.0,62.0,0.7,0.721,2.0,-7.296,True,0.0447,0.0008550000000000001,0.00112,0.257,0.0378,100.00299999999999,4.0
84,9 PieceRick Ross Featuring Lil Wayne Or T.I.,61,2011,Rick Ross Featuring Lil Wayne Or T.I.,9 Piece,"['dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",6aD178OGxT0Z1NU36g52X5,,9 Piece,True,239986.0,50.0,0.684,0.647,11.0,-6.777,True,0.285,0.00266,0.0,0.309,0.179,145.156,4.0
85,92 ExplorerPost Malone,40,2018,Post Malone,92 Explorer,"['dfw rap', 'melodic rap', 'rap']",1D2L6MefbXon28PzIk9I3r,,beerbongs & bentleys,True,211426.0,76.0,0.802,0.743,7.0,-4.82,False,0.0474,0.26899999999999996,1.36e-06,0.121,0.877,146.03,4.0
86,99 ProblemsTony Lucca,58,2012,Tony Lucca,99 Problems,"['acoustic pop', 'neo mellow']",3FPJJ38O4Vqp5d00grSwCd,,99 Problems (The Voice Performance),False,143760.0,19.0,0.613,0.81,2.0,-4.115,True,0.0593,0.0222,0.0,0.20600000000000002,0.875,166.019,4.0
87,"A Boy Is A GunTyler, The Creator",74,2019,"Tyler, The Creator",A Boy Is A Gun,"['hip hop', 'rap']",1nXZnTALNXiPlvXotqHm66,https://p.scdn.co/mp3-preview/46094bdb549ff10e73bff72f444c25390aac166f?cid=b8d3901151d34489a160e3cf0ab1fa94,IGOR,True,210253.0,73.0,0.41700000000000004,0.6890000000000001,2.0,-8.302,False,0.17800000000000002,0.575,0.0,0.496,0.505,79.568,4.0
88,A Case Of YouJames Wolpert,72,2013,James Wolpert,A Case Of You,['deep talent show'],6YaB4TXX4s2AJreMQ6cuIj,,A Case Of You (The Voice Performance),False,232660.0,31.0,0.613,0.22899999999999998,8.0,-9.5,True,0.03,0.8390000000000001,0.0,0.0997,0.502,94.109,4.0
89,A Girl Like YouEaston Corbin,98,2018,Easton Corbin,A Girl Like You,"['contemporary country', 'country', 'country road', 'modern country rock']",3AsNVBJ7LHsltdu9490ZiS,,A Girl Like You,False,217840.0,61.0,0.74,0.777,5.0,-4.405,True,0.0329,0.0178,1.27e-06,0.0665,0.8340000000000001,104.98899999999999,4.0
90,A Guy Walks Into A BarTyler Farr,51,2015,Tyler Farr,A Guy Walks Into A Bar,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock', 'redneck']",16PNN9wK1LbedzcTp7y8y0,https://p.scdn.co/mp3-preview/ab5a429e12c008506d300fe5c8e58d13718a54bf?cid=b8d3901151d34489a160e3cf0ab1fa94,Suffer in Peace,False,196000.0,59.0,0.428,0.78,0.0,-3.472,True,0.0373,0.083,0.0,0.115,0.431,147.986,4.0
91,A Guy With A GirlBlake Shelton,42,2016,Blake Shelton,A Guy With A Girl,"['contemporary country', 'country', 'country road', 'oklahoma country']",5sjIhQzNljMVrDklI91ezp,https://p.scdn.co/mp3-preview/c2369c92074f13bd3f73435dced11b8a850d62e9?cid=b8d3901151d34489a160e3cf0ab1fa94,If I'm Honest,False,189466.0,65.0,0.552,0.893,0.0,-4.593,True,0.0383,0.0158,0.0,0.105,0.777,163.94799999999998,4.0
92,A Holly Jolly ChristmasBurl Ives,6,2017,Burl Ives,A Holly Jolly Christmas,"['adult standards', 'american folk revival']",65Q2mv3UlVi9eO70OpsmSe,,Have A Holly Jolly Christmas,False,135533.0,80.0,0.6829999999999999,0.375,0.0,-13.056,True,0.0303,0.579,0.0,0.076,0.888,140.467,4.0
93,A Holly Jolly ChristmasBurl Ives,6,2017,Burl Ives,A Holly Jolly Christmas,"['adult standards', 'american folk revival']",65Q2mv3UlVi9eO70OpsmSe,,Have A Holly Jolly Christmas,False,135533.0,82.0,0.674,0.37,0.0,-12.937000000000001,True,0.0309,0.616,0.0,0.0781,0.862,140.352,4.0
94,A House Is Not A HomeGlee Cast,70,2010,Glee Cast,A House Is Not A Home,"['glee club', 'hollywood', 'post-teen pop']",3aiKybRCTBazAplseCewQc,https://p.scdn.co/mp3-preview/ca6e29415f39fa6d2fe4a6cdf178e2f84db651f3?cid=b8d3901151d34489a160e3cf0ab1fa94,Glee: The Musi,False,282920.0,41.0,0.266,0.354,5.0,-6.132999999999999,False,0.0318,0.728,0.0,0.12300000000000001,0.134,106.3,3.0
95,A LieFrench Montana Featuring The Weeknd & Max B,75,2017,French Montana Featuring The Weeknd & Max B,A Lie,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1vVNlXi8gf8tZ7OhnEs4VE,https://p.scdn.co/mp3-preview/e8bc9654ff3674bca05dcb5088ccac872f1db5cd?cid=b8d3901151d34489a160e3cf0ab1fa94,Jungle Rules,True,226790.0,58.0,0.516,0.792,1.0,-5.38,False,0.21600000000000003,0.0235,0.0,0.40399999999999997,0.524,121.189,5.0
97,A Little Bit StrongerSara Evans,34,2011,Sara Evans,A Little Bit Stronger,"['contemporary country', 'country', 'country dawn', 'country gospel', 'country road']",5FIp4LrsffxiHLhmmpCbCx,https://p.scdn.co/mp3-preview/cdec3dd794f260308f1b29b3c44b7b7b9355596d?cid=b8d3901151d34489a160e3cf0ab1fa94,Stronger,False,301986.0,66.0,0.536,0.65,2.0,-5.603,True,0.0337,0.282,1.16e-06,0.0876,0.28800000000000003,147.93,4.0
98,A Little More Country Than ThatEaston Corbin,42,2010,Easton Corbin,A Little More Country Than That,"['contemporary country', 'country', 'country road', 'modern country rock']",7LrZ3SczM7zlUkVlhevPp2,,Easton Corbin,False,172226.0,54.0,0.484,0.61,11.0,-8.484,True,0.0363,0.0776,2.81e-06,0.102,0.584,84.365,4.0
99,A Little More SummertimeJason Aldean,52,2016,Jason Aldean,A Little More Summertime,"['contemporary country', 'country', 'country road']",3esPcn43N0CytAtcY9V30C,https://p.scdn.co/mp3-preview/b46ac4a1ad5f416475a500043ddd3bb2270728f7?cid=b8d3901151d34489a160e3cf0ab1fa94,They Don't Know,False,219546.0,56.0,0.48200000000000004,0.823,9.0,-4.446000000000001,True,0.0661,0.0386,3.69e-05,0.0948,0.451,167.665,4.0
100,"A Little Party Never Killed Nobody (All We Got)Fergie, Q-Tip & GoonRock",77,2013,"Fergie, Q-Tip & GoonRock",A Little Party Never Killed Nobody (All We Got),"['dance pop', 'pop', 'pop rap', 'post-teen pop']",1mz9ZrRYu3EPVg9ZHFtjjf,,Music From Baz Luhrmann's Film The Great Gatsby (Deluxe Edition),False,240906.0,59.0,0.763,0.653,5.0,-5.05,False,0.15,0.008759999999999999,5.46e-06,0.0854,0.47700000000000004,130.025,4.0
101,A Little Too MuchShawn Mendes,94,2015,Shawn Mendes,A Little Too Much,"['canadian pop', 'pop', 'post-teen pop', 'viral pop']",1T7AiFL9ruKKwlONN35Vh0,,Handwritten,False,187026.0,70.0,0.5529999999999999,0.507,11.0,-6.24,True,0.0304,0.473,0.0,0.10800000000000001,0.57,83.09299999999999,4.0
102,A Lonely NightThe Weeknd,69,2016,The Weeknd,A Lonely Night,"['canadian contemporary r&b', 'canadian pop', 'pop']",0ifooM33X1iBxVYyOkSbXW,,Starboy,False,220173.0,69.0,0.853,0.6629999999999999,7.0,-6.955,False,0.0755,0.0431,8.65e-06,0.0891,0.8640000000000001,113.999,4.0
103,A Lot21 Savage,12,2019,21 Savage,A Lot,"['atl hip hop', 'pop rap', 'rap', 'trap']",2t8yVaLvJ0RenpXUIAC52d,https://p.scdn.co/mp3-preview/0ff1fadf009e81e7d80912c2372c7381a49e5863?cid=b8d3901151d34489a160e3cf0ab1fa94,i am > i was,True,288624.0,83.0,0.8370000000000001,0.636,1.0,-7.643,True,0.086,0.0395,0.00125,0.342,0.27399999999999997,145.972,4.0
104,A Man Who Was Gonna Die YoungEric Church,89,2014,Eric Church,A Man Who Was Gonna Die Young,"['contemporary country', 'country', 'country road', 'modern country rock']",4tLNKzcRv95bWCtwNpH4w6,,The Outsiders,False,193786.0,48.0,0.498,0.0969,11.0,-16.482,True,0.0435,0.951,0.0,0.105,0.39,144.077,4.0
105,A Million DreamsP!nk,90,2018,P!nk,A Million Dreams,"['dance pop', 'pop', 'post-teen pop']",0oagwWkGlBoACUuKvTmqZV,https://p.scdn.co/mp3-preview/10dfe3049db13b3466fd5c957bb0dfcac9283327?cid=b8d3901151d34489a160e3cf0ab1fa94,A Million Dreams,False,273640.0,71.0,0.312,0.499,7.0,-6.282,True,0.0397,0.272,0.0,0.0901,0.191,148.173,4.0
106,A Sky Full Of StarsColdplay,10,2014,Coldplay,A Sky Full Of Stars,"['permanent wave', 'pop']",0FDzzruyVECATHXKHFs9eJ,https://p.scdn.co/mp3-preview/dca7402083b8dbf0e2a5e91f49eb76bde94cd493?cid=b8d3901151d34489a160e3cf0ab1fa94,Ghost Stories,False,268466.0,79.0,0.551,0.636,6.0,-7.125,True,0.0281,0.00713,0.00203,0.217,0.153,124.99600000000001,4.0
107,A Thousand Bad TimesPost Malone,29,2019,Post Malone,A Thousand Bad Times,"['dfw rap', 'melodic rap', 'rap']",2J0NXdHr6MYvKDSxB7k3V2,,Hollywood's Bleeding,True,221173.0,80.0,0.632,0.732,6.0,-3.498,True,0.092,0.105,1.15e-05,0.111,0.317,159.0,4.0
108,A Thousand YearsChristina Perri,31,2011,Christina Perri,A Thousand Years,"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",6lanRgr6wXibZr8KgzXxBl,https://p.scdn.co/mp3-preview/9e1ba149540ddccd2d52766c788b06307536260d?cid=b8d3901151d34489a160e3cf0ab1fa94,A Thousand Years,False,285120.0,81.0,0.42100000000000004,0.40700000000000003,10.0,-7.445,True,0.0267,0.309,0.0009609999999999999,0.11,0.161,139.028,3.0
109,A Thousand YearsSawyer Fredericks,94,2015,Sawyer Fredericks,A Thousand Years,"['folk-pop', 'ny roots']",1xbtFabmTCcxN0gozYj2AZ,,The Complete Season 8 Collection (The Voice Performance),False,169836.0,25.0,0.435,0.40700000000000003,5.0,-6.249,True,0.0282,0.345,0.0,0.0933,0.36200000000000004,148.029,3.0
110,A Thousand Years (Part 2)Christina Perri Featuring Steve Kazee,53,2012,Christina Perri Featuring Steve Kazee,A Thousand Years (Part 2),"['dance pop', 'neo mellow', 'pop', 'pop rock', 'post-teen pop', 'viral pop']",7hn8Q8WAxFdL4aZ159GI7C,https://p.scdn.co/mp3-preview/56d005a319645e8937777c299d9e30035845c4c8?cid=b8d3901151d34489a160e3cf0ab1fa94,The Twilight Saga: Breaking Dawn - Part 2 (Original Motion Picture Soundtrack),False,305893.0,65.0,0.272,0.281,10.0,-8.131,True,0.0307,0.618,0.0,0.111,0.152,138.856,3.0
111,A Woman Like YouLee Brice,33,2011,Lee Brice,A Woman Like You,"['contemporary country', 'country', 'country road', 'modern country rock']",3oyMHCAAcnWFdcGuVgwfhd,https://p.scdn.co/mp3-preview/917d216def89b0a67289dd24c396f8fd899fba60?cid=b8d3901151d34489a160e3cf0ab1fa94,Hard 2 Love,False,209786.0,62.0,0.5920000000000001,0.584,7.0,-7.422000000000001,True,0.0305,0.245,0.0,0.0862,0.371,160.048,4.0
112,A Year Without RainSelena Gomez & The Scene,35,2010,Selena Gomez & The Scene,A Year Without Rain,"['dance pop', 'pop', 'post-teen pop']",1r0XfrhdG6bsiS4oe1QM96,,A Year Without Rain,False,234333.0,58.0,0.629,0.8059999999999999,2.0,-5.263999999999999,False,0.0442,0.0102,1.7199999999999998e-05,0.11199999999999999,0.409,119.96600000000001,4.0
113,A$AP ForeverA$AP Rocky Featuring Moby,63,2018,A$AP Rocky Featuring Moby,A$AP Forever,"['east coast hip hop', 'hip hop', 'pop rap', 'rap', 'trap']",1YmF9PvLhIISIANoMLIYGq,https://p.scdn.co/mp3-preview/3235396934a24b739f2ed49c6db6a00e64c75c94?cid=b8d3901151d34489a160e3cf0ab1fa94,A$AP Forever (feat. Moby),True,233061.0,70.0,0.469,0.78,10.0,-6.49,False,0.122,0.22399999999999998,0.0,0.13,0.444,125.999,4.0
116,ABCGlee Cast,88,2011,Glee Cast,ABC,"['glee club', 'hollywood', 'post-teen pop']",73o83gUyd4hdmGdYNYcTJp,https://p.scdn.co/mp3-preview/29dc0b077fae3fe1f5e3e015f03314f840c3d3b7?cid=b8d3901151d34489a160e3cf0ab1fa94,Glee: The Musi,False,174000.0,45.0,0.753,0.948,1.0,-2.9010000000000002,False,0.0781,0.16,0.0,0.353,0.7709999999999999,99.009,4.0
117,ASMR21 Savage,95,2019,21 Savage,ASMR,"['atl hip hop', 'pop rap', 'rap', 'trap']",2QgfDF0fQ4sskDthP8MG5w,https://p.scdn.co/mp3-preview/a68ba94599c43f832673bbda68fa8d2a2cc00ad6?cid=b8d3901151d34489a160e3cf0ab1fa94,i am > i was,True,171713.0,66.0,0.84,0.5429999999999999,1.0,-7.7379999999999995,True,0.47600000000000003,0.0399,0.0,0.11699999999999999,0.161,170.067,4.0
118,ATMJ. Cole,6,2018,J. Cole,ATM,"['conscious hip hop', 'hip hop', 'nc hip hop', 'pop rap', 'rap']",2UciqgwVDwro0fev3MFbxJ,,KOD,True,216726.0,71.0,0.7190000000000001,0.49700000000000005,8.0,-7.6610000000000005,True,0.6809999999999999,0.115,0.0,0.0898,0.345,81.65100000000001,4.0
119,About The MoneyT.I. Featuring Young Thug,42,2014,T.I. Featuring Young Thug,About The Money,"['atl hip hop', 'dance pop', 'dirty south rap', 'gangster rap', 'hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",1hzJQIkgXwZevaKsc7iA6D,https://p.scdn.co/mp3-preview/5fb7b61e6f5b23cc98bdbd199ce04d6aae28a3d9?cid=b8d3901151d34489a160e3cf0ab1fa94,About the Money,True,270120.0,61.0,0.81,0.721,9.0,-4.9639999999999995,False,0.265,0.0487,0.0,0.0886,0.552,101.99700000000001,4.0
120,About YouTrey Songz,83,2015,Trey Songz,About You,"['dance pop', 'pop', 'pop rap', 'r&b', 'trap', 'urban contemporary']",2ssYQKMqVUkoQgi02PmDPB,https://p.scdn.co/mp3-preview/87aaa60eab7bf7ddfdf8ae1bc5f470846b663a5f?cid=b8d3901151d34489a160e3cf0ab1fa94,Trigga Reloaded,True,196899.0,57.0,0.5820000000000001,0.564,0.0,-4.066,False,0.0837,0.0959,0.0,0.26,0.718,204.002,4.0
121,AcapellaKarmin,72,2013,Karmin,Acapella,"['dance pop', 'electropop', 'post-teen pop', 'viral pop']",6RjW45KHJ6kgI2xQ1aFa52,https://p.scdn.co/mp3-preview/15b4828a311cbd097f18e2344a625cb0878bae5b?cid=b8d3901151d34489a160e3cf0ab1fa94,Pulses,False,198906.0,64.0,0.667,0.619,2.0,-4.933,True,0.151,0.126,0.0,0.10099999999999999,0.42700000000000005,169.865,4.0
122,Accidental RacistBrad Paisley Featuring LL Cool J,77,2013,Brad Paisley Featuring LL Cool J,Accidental Racist,"['contemporary country', 'country', 'country road']",23q6Nowh5GeqtY5jTDzKyQ,https://p.scdn.co/mp3-preview/cc4d524029dd87f533a8dedb173cc187672c1ea1?cid=b8d3901151d34489a160e3cf0ab1fa94,Wheelhouse,False,351173.0,30.0,0.608,0.602,7.0,-6.346,True,0.0393,0.507,0.0,0.129,0.39299999999999996,139.954,4.0
123,According To YouOrianthi,17,2010,Orianthi,According To You,['candy pop'],72phhQtfwZcRweweRxxkmU,,Believe (II),False,200346.0,56.0,0.619,0.917,5.0,-2.582,True,0.0507,0.0233,1.21e-05,0.0986,0.552,131.002,4.0
124,Achy Breaky 2Buck 22 Featuring Billy Ray Cyrus,80,2014,Buck 22 Featuring Billy Ray Cyrus,Achy Breaky 2,[],37FK7UA8BqmCllCfFabkLE,https://p.scdn.co/mp3-preview/458e25532ee119e3c623de7f73a5645ed57f432e?cid=b8d3901151d34489a160e3cf0ab1fa94,Achy Breaky 2 (feat. Billy Ray Cyrus) - Single,False,152221.0,24.0,0.654,0.726,9.0,-8.354,True,0.28600000000000003,0.312,0.0,0.0603,0.94,74.009,4.0
125,AcquaintedThe Weeknd,60,2015,The Weeknd,Acquainted,"['canadian contemporary r&b', 'canadian pop', 'pop']",7uJH0YdSZL6psjxI6Xy08b,,Beauty Behind The Madness,True,348853.0,73.0,0.37200000000000005,0.47700000000000004,7.0,-9.838,False,0.0497,0.484,0.0,0.0844,0.254,101.09700000000001,4.0
126,Act RightYo Gotti Featuring Jeezy & YG,100,2013,Yo Gotti Featuring Jeezy & YG,Act Right,"['dirty south rap', 'gangster rap', 'hip hop', 'memphis hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",7yz6wjkAV0ZByLrlcrMkAx,https://p.scdn.co/mp3-preview/3270449d4f8917fb5ce743ea19db82567ef0bee2?cid=b8d3901151d34489a160e3cf0ab1fa94,I Am,True,250773.0,52.0,0.885,0.615,8.0,-6.7139999999999995,True,0.12300000000000001,0.146,0.0,0.0651,0.598,97.999,4.0
127,Act UpCity Girls,26,2019,City Girls,Act Up,"['pop', 'pop rap', 'trap queen']",3A2yGHWIzmGEIolwonU69h,,Girl Code,True,158332.0,79.0,0.938,0.638,8.0,-4.713,True,0.18899999999999997,0.0167,0.0,0.111,0.313,97.075,4.0
128,Act UpCity Girls,26,2019,City Girls,Act Up,"['pop', 'pop rap', 'trap queen']",3A2yGHWIzmGEIolwonU69h,,Girl Code,True,158332.0,80.0,0.938,0.638,8.0,-4.713,True,0.18899999999999997,0.0167,0.0,0.111,0.313,97.075,4.0
129,"AdictoTainy, Anuel AA & Ozuna",86,2019,"Tainy, Anuel AA & Ozuna",Adicto,['pop reggaeton'],3jbT1Y5MoPwEIpZndDDwVq,,Adicto (with Anuel AA & Ozuna),False,270740.0,91.0,0.7340000000000001,0.836,10.0,-4.803,False,0.0735,0.017,1.64e-05,0.179,0.623,80.002,4.0
130,AdoreCashmere Cat Featuring Ariana Grande,93,2015,Cashmere Cat Featuring Ariana Grande,Adore,"['downtempo', 'edm', 'electronic trap', 'electropop', 'pop', 'post-teen pop', 'shiver pop']",34HwOOG2tTiz6tAN9h83YT,,Adore,False,216000.0,59.0,0.331,0.614,5.0,-5.587999999999999,False,0.0586,0.0668,1.28e-05,0.10800000000000001,0.201,139.849,4.0
131,Adore YouHarry Styles,24,2019,Harry Styles,Adore You,"['dance pop', 'pop', 'post-teen pop']",1M4qEo4HE3PRaCOM7EXNJq,https://p.scdn.co/mp3-preview/2dbeaa922270b3372d221f09c773a38696aed573?cid=b8d3901151d34489a160e3cf0ab1fa94,Adore You,False,207133.0,91.0,0.6759999999999999,0.7709999999999999,8.0,-3.675,True,0.0483,0.0237,7.000000000000001e-06,0.102,0.569,99.04799999999999,4.0
132,Adore YouMiley Cyrus,21,2013,Miley Cyrus,Adore You,"['dance pop', 'pop', 'post-teen pop']",5AnCLGg35ziFOloEnXK4uu,https://p.scdn.co/mp3-preview/11b3c0ae6f467cf0dee3d99b0a2f21fb9db5dff2?cid=b8d3901151d34489a160e3cf0ab1fa94,Bangerz (Deluxe Version),False,278746.0,72.0,0.583,0.655,0.0,-5.407,True,0.0315,0.111,3.57e-06,0.113,0.201,119.759,4.0
133,AdornMiguel,17,2012,Miguel,Adorn,"['dance pop', 'pop', 'pop rap', 'r&b', 'urban contemporary']",25cUhiAod71TIQSNicOaW3,https://p.scdn.co/mp3-preview/32d8acbc6109d3e3371074cc3385a636b1eb0ed7?cid=b8d3901151d34489a160e3cf0ab1fa94,Kaleidoscope Dream,False,193146.0,67.0,0.625,0.5760000000000001,11.0,-5.693,False,0.175,0.0543,4.07e-05,0.187,0.235,179.063,4.0
134,AdrenalinaWisin Featuring Jennifer Lopez & Ricky Martin,94,2014,Wisin Featuring Jennifer Lopez & Ricky Martin,Adrenalina,"['latin', 'latin hip hop', 'latin pop', 'reggaeton', 'reggaeton flow', 'tropical']",2eqDUxbd0JPEhNrJdPlHLs,https://p.scdn.co/mp3-preview/887e90341f351d2fc5e204e39729141780251ae0?cid=b8d3901151d34489a160e3cf0ab1fa94,El Regreso del Sobreviviente (Deluxe Edition),False,235546.0,65.0,0.685,0.9440000000000001,5.0,-2.793,True,0.145,0.0856,0.0,0.0927,0.757,124.98700000000001,4.0
135,Adventure Of A LifetimeColdplay,13,2015,Coldplay,Adventure Of A Lifetime,"['permanent wave', 'pop']",69uxyAqqPIsUyTO8txoP2M,https://p.scdn.co/mp3-preview/f5c8203c517a906dd581e0faeca84d1e0206c8b6?cid=b8d3901151d34489a160e3cf0ab1fa94,A Head Full of Dreams,False,263786.0,75.0,0.638,0.924,7.0,-3.887,True,0.0359,0.00205,0.000173,0.149,0.529,111.995,4.0
136,Afire LoveEd Sheeran,37,2014,Ed Sheeran,Afire Love,"['pop', 'uk pop']",12B0Twa9kRz45Xw2PgXHJm,https://p.scdn.co/mp3-preview/5c6cb6d3ea10e9ac19074fab809f56bb70d725f1?cid=b8d3901151d34489a160e3cf0ab1fa94,x (Deluxe Edition),False,314280.0,64.0,0.552,0.637,5.0,-6.568,True,0.0445,0.46399999999999997,1.63e-05,0.136,0.33299999999999996,97.97,4.0
137,Afraid To SleepVicci Martinez,78,2011,Vicci Martinez,Afraid To Sleep,['deep talent show'],06Km3ZJ7x5Bbw6BzwvKNgq,,Afraid To Sleep (The Voice Performance),False,200773.0,10.0,0.612,0.818,11.0,-4.01,False,0.0321,0.0461,0.0,0.18600000000000003,0.486,119.97,4.0
138,AfricaWeezer,51,2018,Weezer,Africa,"['alternative rock', 'modern rock', 'permanent wave', 'pop rock', 'post-grunge', 'rock']",3ZPKocroJIcnHGcnJVlLKD,https://p.scdn.co/mp3-preview/fd50e613eafb6f28e2f98da86e2667c4cd0bc167?cid=b8d3901151d34489a160e3cf0ab1fa94,Weezer (Teal Album),False,238626.0,66.0,0.534,0.784,8.0,-3.59,True,0.0339,0.205,0.00579,0.106,0.6,92.147,4.0
139,After DarkDrake Featuring Static Major & Ty Dolla $ign,41,2018,Drake Featuring Static Major & Ty Dolla $ign,After Dark,"['canadian hip hop', 'canadian pop', 'hip hop', 'pop rap', 'rap', 'toronto rap']",3mvYQKm8h6M5K5h0nVPY9S,,Scorpion,True,289560.0,66.0,0.6859999999999999,0.428,2.0,-13.072000000000001,True,0.192,0.0414,0.0,0.138,0.32899999999999996,141.95,4.0
140,After MidnightBlink-182,88,2011,Blink-182,After Midnight,"['pop punk', 'punk', 'socal pop punk']",27H8WsrkD5catdc3a2fCLV,,Neighborhoods (Deluxe),False,206866.0,54.0,0.541,0.889,9.0,-3.997,True,0.049,0.00642,1.7100000000000002e-05,0.02,0.902,167.995,4.0
141,AfterglowTaylor Swift,75,2019,Taylor Swift,Afterglow,"['dance pop', 'pop', 'post-teen pop']",1SymEzIT3H8UZfibCs3TYi,,Lover,False,223293.0,74.0,0.7559999999999999,0.449,9.0,-8.746,True,0.0344,0.13,0.0,0.114,0.39899999999999997,111.01100000000001,4.0
142,AgainFetty Wap,33,2015,Fetty Wap,Again,"['new jersey rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",3ESSGgWzRf1xvP7G5hHMhB,https://p.scdn.co/mp3-preview/44fe5535ca477287a79eb1390922359bd358f8b3?cid=b8d3901151d34489a160e3cf0ab1fa94,Fetty Wap (Deluxe),True,312240.0,70.0,0.748,0.733,11.0,-4.421,False,0.07200000000000001,0.0062,0.0,0.32899999999999996,0.29100000000000004,93.01899999999999,4.0
143,Ai Se Eu Te PegoMichel Telo,81,2012,Michel Telo,Ai Se Eu Te Pego,"['sertanejo', 'sertanejo pop', 'sertanejo universitario']",46aIq2GKW7Vr6i4g2Vvycd,https://p.scdn.co/mp3-preview/a35feafb485d189769903c3cf06d55b5d8eac506?cid=b8d3901151d34489a160e3cf0ab1fa94,Na Balada (Ao Vivo),False,170493.0,65.0,0.65,0.9470000000000001,11.0,-5.3260000000000005,True,0.0717,0.222,0.0,0.9790000000000001,0.6940000000000001,96.035,4.0
144,Ain't Back YetKenny Chesney,50,2010,Kenny Chesney,Ain't Back Yet,"['contemporary country', 'country', 'country road']",5jjoS9t9LgIsSGbVrtoKR7,https://p.scdn.co/mp3-preview/aea5942405aada357493651fe807c5a7356e4cff?cid=b8d3901151d34489a160e3cf0ab1fa94,Greatest Hits II,False,239813.0,41.0,0.602,0.9440000000000001,10.0,-4.238,True,0.0427,0.0308,0.00256,0.436,0.797,106.958,4.0
145,Ain't It FunParamore,10,2014,Paramore,Ain't It Fun,"['candy pop', 'emo', 'pixie', 'pop emo', 'pop punk']",1j8z4TTjJ1YOdoFEDwJTQa,https://p.scdn.co/mp3-preview/9918253a683eafc0f9223491b2f868036e201627?cid=b8d3901151d34489a160e3cf0ab1fa94,Paramore,False,296520.0,74.0,0.61,0.893,9.0,-3.681,True,0.0921,0.154,4.41e-05,0.021,0.6729999999999999,104.031,4.0
146,Ain't Leavin Without YouJaheim,93,2010,Jaheim,Ain't Leavin Without You,"['dance pop', 'hip pop', 'neo soul', 'new jack swing', 'quiet storm', 'r&b', 'urban contemporary']",7nkIQ02m4KItFfDfWrEApi,https://p.scdn.co/mp3-preview/44a9676224b4f55c758012a8d51985db0aa0ec45?cid=b8d3901151d34489a160e3cf0ab1fa94,Another Round,False,200613.0,43.0,0.741,0.754,10.0,-5.899,False,0.247,0.151,0.0,0.265,0.8190000000000001,98.929,4.0
147,Ain't My FaultZara Larsson,76,2016,Zara Larsson,Ain't My Fault,"['dance pop', 'edm', 'pop', 'post-teen pop', 'scandipop', 'swedish electropop', 'swedish pop', 'tropical house']",0ADG9OgdVTL7fgREP75BrZ,https://p.scdn.co/mp3-preview/20a2b8cc9b444e7244ff5d6d379220e281bb4732?cid=b8d3901151d34489a160e3cf0ab1fa94,So Good,False,224030.0,71.0,0.5760000000000001,0.782,6.0,-4.825,False,0.0296,0.00778,0.0,0.285,0.355,141.153,4.0
